Gene	Maternal.transfer.zone_8DAP	Maternal.transfer.zone_14DAP	Maternal.transfer.zone_20DAP	Basal.endosperm.transfer.layer_8DAP	Basal.endosperm.transfer.layer_14DAP	Basal.endosperm.transfer.layer_20DAP
GRMZM2G086242	0.625717928	0	0.6574100545	0	2.768868994	1.2743356055
GRMZM2G371159	5.321359655	0	0	0	0	0
GRMZM2G078058	1.0159728555	0	2.138346848	0	0.870884921	1.289195054
GRMZM2G163683	1.017807436	0	0	0	1.607192583	2.688128028
GRMZM2G005825	0	0	0	0	0	5.310191544
GRMZM2G325038	0	0	0	0	0	5.3073928885
GRMZM2G103214	1.822762478	2.416534966	0	0	0	1.0506193905
GRMZM2G062524	0	1.099921496	0.388964199	0	2.545055097	1.2545537845
GRMZM2G163374	0	3.7874137095	0	0	1.500915581	0
GRMZM2G366101	0	0	0	0	5.285045315	0
GRMZM5G805685	0	0	0	0	2.9967362515	2.2857475495
GRMZM2G366117	0	0	4.4982822865	0	0	0.78019539
GRMZM2G166430	0	0	1.752224588	0	2.06347105	1.4608181855
GRMZM2G046829	0	0	2.3470069825	0	0.768369505	2.1585318205
GRMZM2G015788	1.7808244135	0	0.953350444	0.735106193	1.502574299	0.301839316
GRMZM2G135927	4.288818796	0	0	0	0	0.9840803865
AC196420.4_FG002	5.271143115	0	0	0	0	0
GRMZM5G894420	2.375723894	0	2.8877633	0	0	0
GRMZM2G527891	0	0	0.1814961655	0.7796232385	1.343453103	2.9574439535
GRMZM5G884137	0	2.0018248055	0	1.8928640355	1.113275705	0.2522099075
GRMZM2G354867	1.913827114	0	0.2253796955	0.8357740795	0	2.2841063975
AC155376.2_FG004	0	0	1.469786701	3.0541303155	0.7311295105	0
GRMZM2G346634	0	0	0	0	5.253847875	0
GRMZM2G353497	0	0	3.5045491075	0	0.7388351535	0.999866296
GRMZM5G880720	0	0	0	0	5.24297916	0
GRMZM2G372681	4.4260682735	0	0	0	0	0.8166315775
GRMZM2G160325	5.242688955	0	0	0	0	0
GRMZM2G154317	0	0	0	5.239839005	0	0
GRMZM2G074438	0	0	0	0	1.8935202115	3.345025665
GRMZM2G070381	1.730796994	0	0	0.917091052	1.1795433735	1.409289108
GRMZM2G163015	0.2143590665	1.9874139365	1.058505259	0	0.7960617465	1.175367697
GRMZM5G852073	3.9437414215	0	0	0	0	1.2823155615
GRMZM5G890040	0	0	0	0	0.816261029	4.4091377945
GRMZM2G049372	0	2.379462389	0	2.2480317545	0	0.5887021205
GRMZM2G165601	4.343466141	0	0	0	0	0.8715103055
GRMZM2G378852	0	0	2.6108180595	0	2.601739766	0
GRMZM2G064124	0	0	0	0	1.294428319	3.916358192
GRMZM2G372200	0	0	1.3454797595	0	2.7059671035	1.157120552
GRMZM2G090441	0	0	0	3.94418705	0.7187823295	0.54538387
GRMZM5G899865	2.7117989855	0	0	0	2.4905770165	0
GRMZM2G013391	0	0	3.7992365445	0	0.6181127175	0.781364268
GRMZM2G391272	3.8192609865	0	0	0	1.3745572115	0
GRMZM2G403813	0	0	0	1.286347054	3.3099095665	0.5921718775
GRMZM2G401700	0	0	0	0	3.649264916	1.537514041
GRMZM2G378836	0	0	0	1.4485633865	2.641261932	1.0939216215
GRMZM2G362897	2.9375951985	0	0	0	2.243047901	0
GRMZM2G076034	0	0	3.459314534	0	0	1.712993823
GRMZM2G174860	1.121443934	0	1.216619482	0	1.82994694	1.0032791865
GRMZM2G343236	0	0	0	3.4067089925	1.0900651915	0.673303393
AC206274.3_FG008	5.16349746	0	0	0	0	0
GRMZM2G096247	0	0	5.16306584	0	0	0
GRMZM2G063498	0	0	0	2.8333707535	1.8110004175	0.5146536465
GRMZM5G832362	0	0	0	4.61110693	0	0.547063549
GRMZM2G445961	0.327662185	0	0	0	1.5298425845	3.292243637
GRMZM2G042758	0	0	0	0	4.436060377	0.713105884
GRMZM2G112039	3.6640017925	0	0	0	1.155378023	0.328516867
GRMZM2G015753	3.7043373765	0	1.443451908	0	0	0
GRMZM2G060760	1.594685923	0	1.8117429485	0	0	1.7409046875
GRMZM5G815665	0	0	0	0	0.946320331	4.200685343
GRMZM2G168097	5.145113965	0	0	0	0	0
GRMZM2G444222	0	0	4.129828079	0	0	1.0148815405
GRMZM2G452453	0	0	4.382248353	0	0	0.752099689
GRMZM2G141624	0	3.33776642	0	1.793837399	0	0
GRMZM2G004957	0	0	0	0	4.327908952	0.7994346305
GRMZM5G836332	2.3027215015	0	0	1.464766556	0	1.348615148
GRMZM2G458035	0	0	0	0	4.632168264	0.478690554
GRMZM2G137829	3.5772207025	0	0	0	0	1.5336317715
GRMZM2G301513	2.516666286	0	2.5938233575	0	0	0
GRMZM2G111216	5.110399725	0	0	0	0	0
GRMZM2G108565	2.100818384	0	0	0	1.0194534665	1.985733288
AC231755.1_FG010	0	0	3.721971646	0	0	1.3835815535
GRMZM2G081794	5.10381595	0	0	0	0	0
GRMZM2G313078	0	0	3.2418533305	1.1691975905	0	0.688957208
GRMZM2G113781	0	0	0	0	4.1902614725	0.908610893
AC208327.4_FG002	3.5298659805	0	0	0	0	1.5671515715
GRMZM2G008326	0	0	1.8370224945	1.289894899	0	1.968277301
AC199703.3_FG003	0	0	0	0	2.8316393655	2.26259456
GRMZM2G137046	0	0	2.2503944175	0	1.6924364765	1.1484065535
GRMZM5G852454	0	0	0	0	1.125070998	3.96568502
GRMZM2G010941	0	2.393090563	1.2484415555	0	1.446330788	0
GRMZM2G039855	0	0	2.6047161075	0	0.65296947	1.827607125
GRMZM2G302323	0	1.647824488	1.662846556	0	0	1.765343198
GRMZM2G575445	0	3.6540980285	0	0	0	1.4217902135
GRMZM2G391281	0	0	0	0	4.1712037225	0.903747294
AC213612.3_FG002	0	0	0	3.2213512295	0	1.853590477
GRMZM2G013530	1.8080185265	0	0	2.8237279715	0	0.442282106
GRMZM2G385619	0	0	0.340981962	0	1.995753664	2.7357620335
AC189044.2_FG005	0	0	0	0	0	5.070173195
GRMZM2G162709	1.863578475	0	3.206273233	0	0	0
GRMZM2G038162	1.2239605805	0	3.57578685	0	0	0.2681603265
GRMZM2G428130	0	0	0	0	3.07355505	1.9916735865
GRMZM2G703565	0	0	1.1343771395	1.521537427	2.40789204	0
GRMZM2G033612	0	3.2538932255	0	0	1.809589063	0
GRMZM2G006452	0	1.9843579285	0	0	2.0044643795	1.0735010965
AC212835.3_FG001	0	0	1.188781738	2.264905077	1.6085394635	0
GRMZM2G122941	0	0	0	0	2.345524565	2.712930899
GRMZM2G041774	0	0	0	5.056242799	0	0
GRMZM2G083475	0	0	0	1.558161113	2.050754539	1.4472370905
GRMZM2G005112	5.053927225	0	0	0	0	0
GRMZM2G456423	0	5.052388945	0	0	0	0
GRMZM2G031167	1.771629107	0	0	1.1269374365	1.63133952	0.520895205
GRMZM2G550861	5.049807695	0	0	0	0	0
GRMZM2G477139	0	0	0	4.4759283855	0	0.57374462
GRMZM2G138566	0	0	0.994526515	0	2.7869255635	1.2574903505
AC199541.4_FG007	0	0	1.1826191805	2.0977987695	0.7163201735	1.040456235
AC219084.3_FG001	5.03643958	0	0	0	0	0
AC189078.3_FG004	0	0	0	0	5.03558108	0
GRMZM2G124805	5.03542697	0	0	0	0	0
GRMZM2G141244	0	0	1.432370251	0	2.341374344	1.2601846675
AC217977.3_FG001	5.03318983	0	0	0	0	0
GRMZM2G081017	0	0	0	0	4.440931938	0.5907387285
GRMZM2G346466	0	0	2.7463414385	0	0	2.283974509
GRMZM2G109842	0	4.1019688325	0	0	0.926400533	0
GRMZM2G407969	5.019855805	0	0	0	0	0
GRMZM2G035625	0	0	3.780658617	0	0.731978776	0.5020265425
GRMZM2G167584	5.014402005	0	0	0	0	0
GRMZM2G136977	5.012905085	0	0	0	0	0
GRMZM2G301297	5.012905085	0	0	0	0	0
GRMZM2G006644	0	0	0	0	0	5.010597875
GRMZM2G124371	0	0.718461169	0.528964992	0.5337641175	0.2239337755	3.0019774045
GRMZM2G039845	0	0	0	0	2.25059208	2.755649883
GRMZM2G045973	0	0	1.8294859995	0	2.004048668	1.172204629
GRMZM2G169240	0	0	0	0	3.2534210685	1.7520696905
GRMZM2G532970	4.9966820925	0	0	0	0	0
GRMZM2G333635	4.996652195	0	0	0	0	0
GRMZM2G316345	0	0	0	0	1.0985704515	3.8863574985
GRMZM2G076802	3.185642572	0	0	1.79570717	0	0
GRMZM5G852886	0	0	0	0	4.9794196475	0
GRMZM2G164428	0	0	0	0	4.296998965	0.677956168
GRMZM2G165188	0	2.7658471335	0	0	0	2.2062713205
GRMZM2G170152	0	0	0	0	4.9700782225	0
GRMZM2G174310	0	0	0	4.9682958225	0	0
AC203260.3_FG003	4.9680600075	0	0	0	0	0
GRMZM2G373958	0	4.9669956065	0	0	0	0
GRMZM2G100492	0	4.965834551	0	0	0	0
AC177922.2_FG002	4.9645490885	0	0	0	0	0
GRMZM2G438998	0	0	0	0	4.9644383955	0
GRMZM2G035992	0	4.957438078	0	0	0	0
GRMZM2G385021	4.9573344285	0	0	0	0	0
GRMZM5G832375	4.9573344285	0	0	0	0	0
GRMZM2G304897	4.079713287	0	0	0	0	0.87531773
GRMZM2G063390	0	0	0	4.530860083	0	0.4230076885
GRMZM2G150351	0	0	0	0	4.439213227	0.514295062
GRMZM2G139522	0	3.188854778	0	0	0	1.763993111
GRMZM2G493549	0	0	4.9524426365	0	0	0
GRMZM5G883564	4.9490968545	0	0	0	0	0
GRMZM2G578314	0	0	0	0	3.0914451035	1.8559235565
GRMZM2G121977	4.94433159	0	0	0	0	0
GRMZM2G031257	1.4660741585	0	0	0	1.341939694	2.134004932
GRMZM2G162388	0	0	0	4.084197166	0	0.8508924445
GRMZM2G038882	0	0	0	0.6461355105	2.222747053	2.0650522955
GRMZM2G022442	0	0	0	0	2.900974973	2.02681355
GRMZM2G142857	0	0	3.315088635	0	0	1.612609193
GRMZM2G023946	0	0	0	0	1.3883496625	3.5377959595
GRMZM2G048154	0	0	0	4.925787125	0	0
GRMZM2G039969	0	0	0	2.65721414	1.163718245	1.1024842675
GRMZM2G019358	0.4138424335	2.2627240385	0.8733887265	0	0.3179751415	1.0517501485
GRMZM5G887672	4.91847892	0	0	0	0	0
GRMZM2G101405	0.3313453725	0	0	0	4.584910279	0
GRMZM2G004330	0	0	1.3914161335	0	2.250234052	1.274345368
GRMZM2G029270	0	0	3.7376230065	1.177609084	0	0
GRMZM2G365162	0	0	0	3.2227267465	0	1.6912998905
GRMZM5G851490	1.380319056	0	0	0	0.856616473	2.6767125635
GRMZM2G322220	0	0	0	1.7769929995	1.2076846995	1.9261106125
GRMZM2G135629	1.023703396	2.5594217295	0	0.292665229	0.3765295835	0.6533564385
GRMZM2G062618	0	0	4.903713798	0	0	0
GRMZM2G381441	0	0	4.303054801	0	0	0.5979222605
GRMZM2G147772	0	0	0.736417561	0	1.334287551	2.8270239255
GRMZM5G807767	0	0.8882569215	0	0	2.0742804125	1.9343635175
GRMZM2G457118	3.5331230355	0	0	0	1.363548172	0
GRMZM5G875253	0	0	1.2165158015	0	1.0663819765	2.6135951215
GRMZM2G105542	1.3218962045	0	2.27431282	0	0	1.300255877
GRMZM2G386389	3.761673873	0	0	0	0.967890316	0.166740181
GRMZM2G399877	0	0	3.835952886	0	1.057009063	0
GRMZM5G860864	0	4.8929360955	0	0	0	0
AC219079.3_FG005	4.892828487	0	0	0	0	0
GRMZM2G044104	0	0	4.8920761945	0	0	0
GRMZM2G107901	0	4.887330332	0	0	0	0
GRMZM2G045278	0	0	0	0	3.4661522155	1.4201974055
AC204306.3_FG007	0	0	0	0	0	4.8859225755
GRMZM2G167438	2.6597325865	0	0	0.845931073	0.513239062	0.8648174715
GRMZM2G318299	0.373288018	0	0	3.9910980605	0	0.5175531365
GRMZM2G179268	0	0	3.757293086	0	0.7696461645	0.3542116665
GRMZM2G007680	0	0	2.553048624	0	0.4793809745	1.843374914
GRMZM2G103223	3.1574126105	0	1.7151142675	0	0	0
AC214771.3_FG002	4.87058286	0	0	0	0	0
GRMZM2G100478	0	3.2538932255	0	1.613694824	0	0
GRMZM5G897944	4.8629126505	0	0	0	0	0
GRMZM2G066321	0	0	0	0	4.8612293435	0
GRMZM5G807267	1.142770441	0	2.405221319	0	1.3118030795	0
AC212209.2_FG010	0	0	0	0	4.8543425755	0
AC190701.3_FG001	0	0	0	0	4.8506509095	0
GRMZM2G013191	4.846887812	0	0	0	0	0
GRMZM2G137868	0	0	0	0	0	4.845174534
GRMZM2G702807	4.841130287	0	0	0	0	0
GRMZM2G402765	0	0	3.3049086095	0	0	1.5352231865
GRMZM2G076950	0	0	0	0	1.5674520855	3.27114282
AC226227.2_FG005	0	0	0	0	0	4.8377119735
AC209050.3_FG003	1.464743098	0	2.8663254335	0	0	0.5060984845
GRMZM2G443308	0	0	0	0	3.533268638	1.303780862
GRMZM2G380438	0	4.821909375	0	0	0	0
GRMZM2G350850	4.81991367	0	0	0	0	0
GRMZM2G160838	0	0	2.6366250005	0	2.182168163	0
GRMZM5G846405	0	0	4.818771789	0	0	0
AC191539.4_FG001	0	0	0	0	2.691098441	2.127661966
GRMZM2G043569	0	0	4.8186803215	0	0	0
GRMZM2G040630	0	0	0	0	1.544259021	3.267208612
GRMZM2G329645	0	0	0	0	1.444102746	3.3641025725
GRMZM2G106836	2.151194125	0	2.6556496195	0	0	0
GRMZM2G033426	4.8024098495	0	0	0	0	0
GRMZM2G178996	0	0	2.4363311875	0	0	2.364533869
AC194380.3_FG008	4.790807433	0	0	0	0	0
GRMZM2G306597	1.561342396	0	3.2162823865	0	0	0
GRMZM2G082696	0	0	0	0	2.128517538	2.6480092705
GRMZM2G447542	2.0723571595	0	0	0	2.7034220335	0
GRMZM2G060194	0	0	0	4.774751968	0	0
GRMZM2G404767	0	0	0	0	4.7587517155	0
GRMZM5G845611	0.787781313	0	2.7830250115	0.842857463	0	0.335406204
GRMZM2G441888	0	0	0	0	3.5001327155	1.240139645
GRMZM2G138131	0.9715513915	0	0	3.767128733	0	0
GRMZM2G005886	0	0	4.7339785905	0	0	0
GRMZM2G060937	4.730887451	0	0	0	0	0
GRMZM2G439198	0	0	0	0	2.5820971145	2.14372603
GRMZM2G080083	0	0	0	2.720950196	1.2922227595	0.7067583715
GRMZM2G051943	2.474318536	0	0	0	0.7111112005	1.534102403
GRMZM2G086757	0	0	1.209062839	0	0.909290405	2.600812548
GRMZM5G887426	0	0	1.396406866	1.379095665	1.942628123	0
GRMZM2G352428	0	0	0	0	0	4.715799243
GRMZM2G178215	0	0	0	0	4.7155500115	0
GRMZM2G001653	2.3512184205	0	0	2.362858122	0	0
GRMZM2G018472	0	0	0	0	3.731788624	0.979563985
GRMZM2G065471	0	0	2.279030982	0	2.430808047	0
AC197150.3_FG003	0	2.6303902885	0.5254821865	0	1.0543271325	0.4992796215
GRMZM2G136971	0	0	0	0	1.606120084	3.1025376375
GRMZM2G312654	0	0	3.9165918565	0	0	0.78949595
GRMZM2G109159	3.5050505485	0	1.200886353	0	0	0
AC196171.6_FG002	0	0	4.705359047	0	0	0
GRMZM2G056804	0	3.3561563175	0	0	1.344313638	0
GRMZM2G020998	1.025122827	0	0	0	1.0382677675	2.6341084595
GRMZM2G481027	0	0	4.696763877	0	0	0
GRMZM2G103479	4.692932421	0	0	0	0	0
GRMZM2G014571	0	0	0	0	2.618886497	2.070569069
GRMZM2G546541	4.6826749	0	0	0	0	0
GRMZM5G899260	1.656625286	0	1.739088814	0	1.285493724	0
GRMZM2G466931	4.678711414	0	0	0	0	0
GRMZM2G401997	0	0	2.7073590695	0	0	1.970898132
GRMZM5G849149	0	0	0	2.153925547	0.7595545585	1.760874955
GRMZM2G026918	0	0	0	1.2424111015	1.4273885115	2.0033715415
GRMZM2G117971	4.670736919	0	0	0	0	0
GRMZM2G170552	0	0	0	0	4.666886274	0
GRMZM2G486741	4.664576334	0	0	0	0	0
GRMZM2G701448	4.664576334	0	0	0	0	0
AC177850.2_FG003	0	0	4.659316872	0	0	0
GRMZM2G700576	3.0929096505	0	0	0	0	1.5590886405
GRMZM2G162086	0	0	1.81882737	0	2.178656442	0.6533035065
GRMZM2G040600	2.743255535	0	1.9054240325	0	0	0
GRMZM2G445602	0	1.0370508075	0	2.5334987225	0.600721195	0.4749479315
GRMZM2G052193	0	0	0	4.6451484975	0	0
GRMZM2G419667	4.642812565	0	0	0	0	0
GRMZM2G080409	0	0	1.267127332	0	0	3.3731731425
EF517601.1_FG011	0	4.6316372695	0	0	0	0
GRMZM5G848550	0	0	0	0	0	4.630827038
GRMZM2G009510	4.629609495	0	0	0	0	0
GRMZM2G075222	0	0	4.623794238	0	0	0
GRMZM2G417009	0	0	1.6736378535	0	1.200102786	1.748429987
GRMZM2G039113	0	0	0	2.195153703	1.688301751	0.735822066
GRMZM2G054267	0	0	0	0	4.6147677765	0
GRMZM2G488346	0	0	3.149823901	0	0	1.463181969
GRMZM5G864784	0	1.769048514	0.94220289	0	0	1.90110385
GRMZM2G074987	0	0	3.9473783615	0	0.6570707995	0
GRMZM2G046037	0	0	0	0	3.061315511	1.541939064
GRMZM2G014716	1.6729191025	2.789965061	0	0	0	0.138094113
GRMZM2G126742	0	0	0	2.6818348045	0.8581228325	1.0581343485
GRMZM2G172320	0	1.971334536	0	0	0.6427945535	1.98191958
GRMZM2G402211	0	0	0	0	4.2615783375	0.3332313525
GRMZM2G160466	0	0	3.356165473	0.9081146335	0	0.3275718345
GRMZM2G329999	0	4.591525414	0	0	0	0
GRMZM2G022804	0	0	0	0	1.3286578415	3.2611632665
GRMZM2G471186	0	0	0	0	3.538086903	1.050257493
GRMZM2G341479	0	0	1.2599295605	1.6899405985	0	1.6343829695
GRMZM2G062844	1.009417339	0	0	0.622070068	1.669098876	1.281096595
GRMZM2G700163	0	0	0	0	3.611227255	0.969858513
GRMZM2G151107	0	0	0	0	0.8150837935	3.764549172
GRMZM2G076064	2.83038454	0	0	0	0	1.749128819
GRMZM2G047632	0	0	2.837596459	0	1.7372319275	0
GRMZM2G023364	0	0	0	0	1.3793299795	3.1951537055
GRMZM2G122340	0	0	1.673767129	0	0	2.8988925615
GRMZM2G333980	0	0	2.873939181	0	0	1.6985676755
GRMZM2G030673	0	0	0	2.1786575115	1.1622313585	1.2308735225
GRMZM2G022224	0	0	0	0	0.904621074	3.6639394785
GRMZM2G088865	4.5653192925	0	0	0	0	0
GRMZM2G069260	0	0	0.761769715	0	3.53478948	0.2687442735
GRMZM2G133006	2.434110293	0	0	0	0	2.128693014
GRMZM2G457562	0	0	0	0	4.561949769	0
GRMZM2G419606	0	4.55717485	0	0	0	0
GRMZM5G826830	0	4.5514996635	0	0	0	0
GRMZM2G434541	0	0	0	4.548707709	0	0
GRMZM2G566307	4.5477901815	0	0	0	0	0
GRMZM5G861756	0.231046444	0	1.507175815	0	0.75780785	2.051074559
GRMZM2G102160	0	0	1.761620969	0	1.3248484635	1.459533335
GRMZM2G087582	1.1515255605	0	0.110402831	0	3.2824277675	0
GRMZM2G461269	0.879256701	0	0	0.339148334	1.357822106	1.96803783
GRMZM2G010494	0	0	0	0	1.121494364	3.4202704445
GRMZM2G047362	0	0	0	0	1.1970735205	3.3439555945
GRMZM2G163459	0	0	3.6206284895	0	0	0.918311073
GRMZM2G434425	1.012356224	0	0	0	1.577018203	1.9489367405
GRMZM2G095931	0	0	0	0	3.260953647	1.2741895035
GRMZM5G885710	0	3.237249096	0	0	1.2966851655	0
AC217270.3_FG003	0	0	0	0	1.6983266265	2.8351803275
GRMZM2G102737	0	0	4.246364038	0	0	0.283985047
GRMZM2G416965	2.249052828	0	0	2.2741242645	0	0
AC204520.3_FG005	4.5211559785	0	0	0	0	0
GRMZM2G412281	0	0	0	0	0.0309599435	4.487536811
AC199487.4_FG002	0	0	0	0	4.516892799	0
GRMZM2G307262	0	0	3.9152925025	0	0	0.6015842565
GRMZM2G703265	0	0	2.4388011415	0	0	2.074489844
GRMZM2G703071	4.507955523	0	0	0	0	0
GRMZM2G702681	3.269929202	0	1.2376428345	0	0	0
GRMZM2G371137	0.019729514	0	0.4516452835	0.6057907715	1.497082604	1.933057687
GRMZM2G026560	0.0863740865	0	0.453962493	1.16096838	1.417145011	1.385766433
GRMZM2G181358	0	0	3.808073851	0	0	0.6955741975
GRMZM2G353234	0	0	3.631699946	0	0	0.8718908475
GRMZM2G432176	0	0	0	0	1.86017027	2.643248323
GRMZM5G888414	4.501384159	0	0	0	0	0
GRMZM2G011240	0	0	0	0	3.084674473	1.415652479
GRMZM2G325589	0	0	0	0	1.661699832	2.836937396
GRMZM2G015364	0	0	2.410554705	0	1.531444957	0.5523673095
GRMZM2G358768	0	0	0	0	3.2761564315	1.217064872
GRMZM2G094353	0	0	0	2.1369710505	1.46836264	0.887670181
GRMZM2G456473	1.629880721	0	2.8575938325	0	0	0
GRMZM2G102200	0	0	4.48607195	0	0	0
GRMZM5G857369	0	0	4.48607195	0	0	0
GRMZM2G311500	0	0	4.485233113	0	0	0
GRMZM2G084347	1.9991309715	0	0.885619277	1.1878790835	0	0.4113951125
GRMZM2G067298	0	0	1.057842497	2.764149036	0.661710773	0
GRMZM2G101409	0	0	0	3.5524452415	0	0.9302947085
GRMZM5G808366	0.714861811	0	0	1.7230423025	0.594681189	1.448469552
GRMZM2G443819	0	0	3.988584645	0	0	0.486664251
GRMZM2G156575	0	0	1.682558858	0	1.5249557835	1.2591242945
GRMZM5G800598	0	0	0.1520607155	2.94086515	0.865359732	0.5074751125
GRMZM2G061545	0	0	1.220433336	2.1648757205	0	1.0737247415
GRMZM5G838828	2.295873259	0	2.1586635265	0	0	0
GRMZM2G048010	0	0	0	0	4.4533628185	0
GRMZM2G323413	0	0	0	0	2.550870716	1.8982957595
GRMZM2G012636	0	0	0	0	0	4.4475849905
GRMZM2G029282	2.232499768	0	0	0	0	2.2111209425
GRMZM2G357636	0	0	0	2.0194395735	2.423507671	0
AC197377.3_FG004	0	0	0	0	0	4.4412874945
GRMZM2G068904	0	0	1.2691240825	0	2.8624990885	0.308604501
GRMZM2G129792	0	0	0	0	4.4366872915	0
GRMZM2G176047	0	0	0	1.510971195	1.9448234415	0.977996558
GRMZM2G022162	0	0	0	4.432976326	0	0
GRMZM5G853717	0	0	0	0	2.9005722275	1.530653022
GRMZM2G171118	0	0	0	4.425831595	0	0
GRMZM2G105587	0	0	0	3.2966644255	1.120857249	0
GRMZM2G128426	0.9756554605	0	0	0	1.1616581615	2.2790742045
GRMZM2G078469	1.2537760815	0	1.3194290175	0	1.4166904995	0.4225450735
GRMZM2G143747	0	0	0	4.4090798315	0	0
AC208855.3_FG002	0	0	0	0	0	4.407910253
GRMZM2G094935	0	0	1.261582809	1.270538132	0.94693244	0.928214448
GRMZM2G155073	0	0	0.613779064	0	3.7931304435	0
GRMZM5G852703	0	0	4.4026557395	0	0	0
GRMZM2G302563	4.4009923535	0	0	0	0	0
GRMZM2G427319	0	4.398139867	0	0	0	0
GRMZM2G069229	4.395825908	0	0	0	0	0
GRMZM2G073359	0	0	0	0	4.3953441355	0
GRMZM2G071374	3.68085949	0	0	0	0	0.7066566945
GRMZM2G009189	0	0	4.384214349	0	0	0
GRMZM5G845677	4.3738661945	0	0	0	0	0
GRMZM2G385578	0	0	0	0	3.399495442	0.9660752745
GRMZM2G059785	0	0	0	3.988002992	0	0.377167583
AC191246.3_FG006	0	0	0	1.0745360785	1.740660686	1.538591903
GRMZM2G161902	2.125223354	0	0.4418175625	0	0	1.784361422
GRMZM2G135586	0	1.838457862	0	0	0	2.5090308485
GRMZM2G119693	0	0	0	2.8446805965	0	1.4928997585
GRMZM2G128809	0.0763965745	0	0	1.1298579385	0.370007806	2.7602345755
GRMZM2G345128	2.839311344	0	0	0	0	1.496902806
GRMZM2G437113	0	0	0	0	0	4.333916551
GRMZM2G072853	0	0.419772502	3.261729455	0.648603022	0	0
GRMZM2G439238	0	0	0	0	4.3180294995	0
GRMZM2G389196	0	0	0	0	4.312975232	0
GRMZM2G009106	0	0	0	4.3108324275	0	0
GRMZM2G462625	0	1.6713648375	0	0.623572048	0	2.0154950465
AC203365.3_FG007	0	0	0	0	2.882916537	1.425629534
GRMZM2G398529	4.3078499535	0	0	0	0	0
GRMZM2G153184	1.2658072765	2.375226676	0	0	0	0.6667019155
AC210883.4_FG003	0	0	0	4.30757007	0	0
GRMZM2G458607	0	0	0	0	4.3033051585	0
GRMZM2G180122	1.37933204	0	1.8963815445	0	1.0201794785	0
GRMZM2G476593	0	2.79851013	1.4904985995	0	0	0
GRMZM2G096184	0	0	0.3430357365	0.582173074	0.787106892	2.575986845
GRMZM2G179259	4.282870365	0	0	0	0	0
GRMZM2G134985	0.192483272	1.363231289	1.8603124105	0	0.346806168	0.519965347
GRMZM2G062045	0	0	0	0	2.3065432455	1.975074109
GRMZM2G359589	1.3714683235	0	1.795469668	0.8823785825	0	0.2299659805
GRMZM2G116614	0	0	3.666525015	0	0	0.6118409325
GRMZM2G147158	0	0	0	0	3.8306224685	0.444224375
GRMZM2G024472	0	0	0	0	2.642522657	1.632213821
GRMZM2G304956	4.2744540745	0	0	0	0	0
GRMZM2G372171	2.117935208	0	1.3351105425	0	0.8173807285	0
AC233853.1_FG002	0	0	0	0	3.3615558025	0.9087130265
GRMZM2G363540	0	3.2113435185	0	0	1.058384638	0
GRMZM2G063244	0	0	0	1.6368766265	1.667991634	0.9645400915
GRMZM2G117603	0	0	4.266970643	0	0	0
GRMZM2G113583	4.262347125	0	0	0	0	0
GRMZM2G088441	0	2.534643284	0	0	0	1.7264602875
GRMZM2G375782	4.2592312215	0	0	0	0	0
AC184764.3_FG006	4.2533740125	0	0	0	0	0
AC218972.3_FG002	0	0	0	0	2.2849962805	1.964981323
GRMZM2G364977	0	0	1.5058942025	0.63771776	0.9208104985	1.1848605095
GRMZM2G030971	4.2414604415	0	0	0	0	0
GRMZM2G111152	0	0	3.096034235	1.1446689695	0	0
GRMZM2G138340	0	0	1.72403082	0	0	2.5158932065
GRMZM2G024440	0	0	0	0	2.864887577	1.374234737
AC190832.2_FG003	4.238777671	0	0	0	0	0
AC202011.3_FG010	0	0	0	0	0	4.2355447015
GRMZM2G043493	4.230113818	0	0	0	0	0
AC211494.4_FG003	4.2300678535	0	0	0	0	0
GRMZM2G331283	2.693683359	0	1.012753503	0	0	0.515533898
AC202178.3_FG002	0	0	0	0	3.6891910065	0.5276345905
GRMZM2G702517	4.2143768125	0	0	0	0	0
GRMZM2G115451	0	0	0	0.9496221235	1.794693819	1.4697959235
GRMZM2G106177	0	0	0	0	1.7739939335	2.4388820825
GRMZM5G812169	0	0	0	0	0	4.209864976
AC216229.3_FG002	0.0460736705	0	0	2.7549115735	0	1.408209095
GRMZM2G168864	0	4.2058161445	0	0	0	0
GRMZM2G335709	3.423447376	0	0	0	0	0.7785298785
GRMZM2G168829	3.326489091	0	0	0	0	0.8738294945
AC218940.2_FG004	4.197652785	0	0	0	0	0
GRMZM2G139018	0	0	1.571143852	0	1.048026304	1.5752168995
GRMZM2G054745	3.4078954375	0	0	0	0	0.7859666625
GRMZM2G175930	2.7521831845	0	0	0	0	1.437419194
GRMZM2G330565	0	0	0	0	1.335292192	2.8505444985
GRMZM2G150925	0	0	0	0	2.0045046125	2.177222151
GRMZM5G814926	0	0	0	0	0	4.18146579
GRMZM2G469061	4.179342006	0	0	0	0	0
GRMZM2G020938	0	0	0.8563973475	2.297367554	0.5243031685	0.5007405135
GRMZM2G063737	0	0	1.90694901	0.709116228	0	1.562123691
GRMZM2G175812	0.779592374	0	0	0	3.3984410355	0
GRMZM2G160408	4.1774231625	0	0	0	0	0
GRMZM2G147152	0	0	0	4.1757888205	0	0
GRMZM2G078264	1.1269888805	0	0.520149753	0	1.8446101855	0.681016784
GRMZM2G048475	0	0	0	0	3.2753535	0.8934049595
